du,t,Date,URL,MarketName,Bookmaker,moneyline_home,moneyline_away,moneyline_draw,ph,pa,pd,m,ts,havg,aavg
2021-10-16 10:10:22+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,sport888,8.5,1.27,5.1,0.19587773415591703,0.8041222658440831,0.17807066741447003,2021-10-16 10:10:00,1634379022000000000,0.1922096733480729,0.8077903266519255
2021-10-16 10:10:22+00:00,11:10:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,sport888,8.5,1.27,5.1,0.19587773415591703,0.8041222658440831,0.17807066741447003,2021-10-16 10:10:00,1634379022000000000,0.1922096733480729,0.8077903266519255
2021-10-16 10:10:23+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,williamhill,10.0,1.29,4.8,0.18842783044178146,0.8115721695582185,0.19227329636916476,2021-10-16 10:10:00,1634379023000000000,0.19220967334807296,0.8077903266519255
2021-10-16 10:10:23+00:00,11:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,williamhill,10.0,1.29,4.8,0.18842783044178146,0.8115721695582185,0.19227329636916476,2021-10-16 10:10:00,1634379023000000000,0.19220967334807296,0.8077903266519255
2021-10-16 10:10:23+00:00,11:10:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,williamhill,10.0,1.29,4.8,0.18842783044178146,0.8115721695582185,0.19227329636916476,2021-10-16 10:10:00,1634379023000000000,0.19220967334807296,0.8077903266519255
2021-10-16 10:10:26+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,bovada,8.25,1.33,5.25,0.20351328191945162,0.7964867180805485,0.1790916880891174,2021-10-16 10:10:00,1634379026000000000,0.19220967334807296,0.8077903266519255
2021-10-16 10:10:26+00:00,11:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,bovada,8.25,1.33,5.25,0.20351328191945162,0.7964867180805485,0.1790916880891174,2021-10-16 10:10:00,1634379026000000000,0.19220967334807296,0.8077903266519255
2021-10-16 10:10:26+00:00,11:10:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,bovada,8.25,1.33,5.25,0.20351328191945162,0.7964867180805485,0.1790916880891174,2021-10-16 10:10:00,1634379026000000000,0.19220967334807296,0.8077903266519255
2021-10-16 10:11:05+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betfair,10.0,1.38,5.5,0.18968451367980102,0.8103154863201991,0.1806519177902867,2021-10-16 10:11:00,1634379065000000000,0.19220967334807296,0.8077903266519255
2021-10-16 10:11:05+00:00,11:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betfair,10.0,1.38,5.5,0.18968451367980102,0.8103154863201991,0.1806519177902867,2021-10-16 10:11:00,1634379065000000000,0.19220967334807296,0.8077903266519255
2021-10-16 10:11:05+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,tab,8.5,1.3,5.0,0.20024979184013325,0.7997502081598667,0.1840133222314738,2021-10-16 10:11:00,1634379065000000000,0.19220967334807296,0.8077903266519255
2021-10-16 10:11:05+00:00,11:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,unibet,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 10:11:00,1634379065000000000,0.19220967334807296,0.8077903266519255
2021-10-16 10:11:05+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,unibet,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 10:11:00,1634379065000000000,0.19220967334807296,0.8077903266519255
2021-10-16 10:11:05+00:00,11:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,tab,8.5,1.3,5.0,0.20024979184013325,0.7997502081598667,0.1840133222314738,2021-10-16 10:11:00,1634379065000000000,0.19220967334807296,0.8077903266519255
2021-10-16 10:11:06+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,ladbrokes,8.5,1.29,4.75,0.20202723278374735,0.7979727672162527,0.19080349762909474,2021-10-16 10:11:00,1634379066000000000,0.19216901530302655,0.8078309846969718
2021-10-16 10:11:06+00:00,11:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,playup,9.0,1.28,5.1,0.19215612685306813,0.8078438731469318,0.1801463689247514,2021-10-16 10:11:00,1634379066000000000,0.1922424153173651,0.8077575846826334
2021-10-16 10:11:06+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,pinnacle,9.9,1.33,5.59,0.18458917051935209,0.8154108294806479,0.17338071993753185,2021-10-16 10:11:00,1634379066000000000,0.1922424153173651,0.8077575846826334
2021-10-16 10:11:06+00:00,11:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,ladbrokes,8.5,1.29,4.75,0.20202723278374735,0.7979727672162527,0.19080349762909474,2021-10-16 10:11:00,1634379066000000000,0.1922424153173651,0.8077575846826334
2021-10-16 10:11:06+00:00,11:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,neds,8.5,1.29,4.75,0.20202723278374735,0.7979727672162527,0.19080349762909474,2021-10-16 10:11:00,1634379066000000000,0.1922017572723187,0.8077982427276796
2021-10-16 10:11:06+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,playup,9.0,1.28,5.1,0.19215612685306813,0.8078438731469318,0.1801463689247514,2021-10-16 10:11:00,1634379066000000000,0.1922017572723187,0.8077982427276796
2021-10-16 10:11:06+00:00,11:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,pinnacle,9.9,1.33,5.59,0.18458917051935209,0.8154108294806479,0.17338071993753185,2021-10-16 10:11:00,1634379066000000000,0.1922017572723187,0.8077982427276796
2021-10-16 10:11:06+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,neds,8.5,1.29,4.75,0.20202723278374735,0.7979727672162527,0.19080349762909474,2021-10-16 10:11:00,1634379066000000000,0.1922017572723187,0.8077982427276796
2021-10-16 10:11:07+00:00,11:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,paddypower,8.5,1.29,4.75,0.20202723278374735,0.7979727672162527,0.19080349762909474,2021-10-16 10:11:00,1634379067000000000,0.1922017572723187,0.8077982427276796
2021-10-16 10:11:07+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,paddypower,8.5,1.29,4.75,0.20202723278374735,0.7979727672162527,0.19080349762909474,2021-10-16 10:11:00,1634379067000000000,0.1922017572723187,0.8077982427276796
2021-10-16 10:11:08+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,sugarhouse,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 10:11:00,1634379068000000000,0.1922017572723187,0.8077982427276796
2021-10-16 10:11:08+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betrivers,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 10:11:00,1634379068000000000,0.1922017572723187,0.8077982427276796
2021-10-16 10:11:08+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betclic,8.15,1.32,5.2,0.204043198560048,0.7959568014399521,0.17929402353254892,2021-10-16 10:11:00,1634379068000000000,0.1922017572723187,0.8077982427276796
2021-10-16 10:11:08+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,matchbook,10.0,1.35,5.5,0.18669739874876526,0.8133026012512349,0.17780704642739548,2021-10-16 10:11:00,1634379068000000000,0.1922017572723187,0.8077982427276796
2021-10-16 10:11:08+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,draftkings,9.0,1.31,5.75,0.188926800098491,0.8110731999015091,0.1658869464279433,2021-10-16 10:11:00,1634379068000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:08+00:00,11:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betclic,8.15,1.32,5.2,0.204043198560048,0.7959568014399521,0.17929402353254892,2021-10-16 10:11:00,1634379068000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:08+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betclic,8.15,1.32,5.2,0.204043198560048,0.7959568014399521,0.17929402353254892,2021-10-16 10:11:00,1634379068000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:08+00:00,11:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,matchbook,10.0,1.35,5.5,0.18669739874876526,0.8133026012512349,0.17780704642739548,2021-10-16 10:11:00,1634379068000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:08+00:00,11:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,draftkings,9.0,1.31,5.75,0.188926800098491,0.8110731999015091,0.1658869464279433,2021-10-16 10:11:00,1634379068000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:08+00:00,11:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,sugarhouse,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 10:11:00,1634379068000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:08+00:00,11:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betrivers,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 10:11:00,1634379068000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:09+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,wynnbet,9.0,1.31,5.15,0.19482480947500636,0.8051751905249936,0.1817018948471562,2021-10-16 10:11:00,1634379069000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:09+00:00,11:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betus,9.0,1.36,5.0,0.2017489069331668,0.7982510930668333,0.19113054341036856,2021-10-16 10:11:00,1634379069000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:09+00:00,11:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,gtbets,11.37,1.27,5.47,0.16949905899328432,0.8305009410067156,0.17276596151982454,2021-10-16 10:11:00,1634379069000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:09+00:00,11:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,wynnbet,9.0,1.31,5.15,0.19482480947500636,0.8051751905249936,0.1817018948471562,2021-10-16 10:11:00,1634379069000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:09+00:00,11:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,barstool,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 10:11:00,1634379069000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:09+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betus,9.0,1.36,5.0,0.2017489069331668,0.7982510930668333,0.19113054341036856,2021-10-16 10:11:00,1634379069000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:09+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,gtbets,11.37,1.27,5.47,0.16949905899328432,0.8305009410067156,0.17276596151982454,2021-10-16 10:11:00,1634379069000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:09+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,barstool,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 10:11:00,1634379069000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:10+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,onexbet,11.5,1.32,5.7,0.17125569379291594,0.8287443062070843,0.17200353525052692,2021-10-16 10:11:00,1634379070000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:10+00:00,11:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,onexbet,11.5,1.32,5.7,0.17125569379291594,0.8287443062070843,0.17200353525052692,2021-10-16 10:11:00,1634379070000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:10+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,twinspires,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 10:11:00,1634379070000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:10+00:00,11:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,twinspires,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 10:11:00,1634379070000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:10+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,coral,9.0,1.3,5.0,0.1954113924050633,0.8045886075949368,0.18512658227848103,2021-10-16 10:11:00,1634379070000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:10+00:00,11:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,coral,9.0,1.3,5.0,0.1954113924050633,0.8045886075949368,0.18512658227848103,2021-10-16 10:11:00,1634379070000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:10+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,onexbet,11.5,1.32,5.7,0.17125569379291594,0.8287443062070843,0.17200353525052692,2021-10-16 10:11:00,1634379070000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:11+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,intertops,8.5,1.28,4.75,0.20092439173279847,0.7990756082672016,0.18976192552542076,2021-10-16 10:11:00,1634379071000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:11+00:00,11:11:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,intertops,8.5,1.28,4.75,0.20092439173279847,0.7990756082672016,0.18976192552542076,2021-10-16 10:11:00,1634379071000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:11+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,intertops,8.5,1.28,4.75,0.20092439173279847,0.7990756082672016,0.18976192552542076,2021-10-16 10:11:00,1634379071000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:53+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,sportsbet,9.0,1.3,5.0,0.1954113924050633,0.8045886075949368,0.18512658227848103,2021-10-16 10:11:00,1634379113000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:11:53+00:00,11:12:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,sportsbet,9.0,1.3,5.0,0.1954113924050633,0.8045886075949368,0.18512658227848103,2021-10-16 10:11:00,1634379113000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:12:38+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,tab,8.5,1.3,5.0,0.20024979184013325,0.7997502081598667,0.1840133222314738,2021-10-16 10:12:00,1634379158000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:12:39+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,unibet,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 10:12:00,1634379159000000000,0.1922017572723187,0.8077982427276795
2021-10-16 10:12:39+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betfair,10.0,1.38,5.6,0.18868021875967395,0.8113197812403262,0.17800020637705088,2021-10-16 10:12:00,1634379159000000000,0.19216456116416586,0.8078354388358323
2021-10-16 10:12:40+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,ladbrokes,8.5,1.3,4.75,0.203125,0.796875,0.1918402777777778,2021-10-16 10:12:00,1634379160000000000,0.19220521920921227,0.807794780790786
2021-10-16 10:12:41+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,neds,8.5,1.3,4.75,0.203125,0.796875,0.1918402777777778,2021-10-16 10:12:00,1634379161000000000,0.19224587725425868,0.8077541227457397
2021-10-16 10:12:41+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,playup,9.0,1.28,5.1,0.19215612685306813,0.8078438731469318,0.1801463689247514,2021-10-16 10:12:00,1634379161000000000,0.19224587725425868,0.8077541227457397
2021-10-16 10:12:41+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,paddypower,8.5,1.29,4.75,0.20202723278374735,0.7979727672162527,0.19080349762909474,2021-10-16 10:12:00,1634379161000000000,0.19224587725425868,0.8077541227457397
2021-10-16 10:12:42+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,marathonbet,11.75,1.31,5.65,0.1692923980870472,0.8307076019129528,0.17259745575035182,2021-10-16 10:12:00,1634379162000000000,0.19224587725425868,0.8077541227457397
2021-10-16 10:12:42+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,skybet,9.5,1.25,5.25,0.18298261665141813,0.817017383348582,0.17383348581884722,2021-10-16 10:12:00,1634379162000000000,0.19208523769593247,0.8079147623040659
2021-10-16 10:12:42+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,williamhill,10.0,1.29,4.8,0.18842783044178146,0.8115721695582185,0.19227329636916476,2021-10-16 10:12:00,1634379162000000000,0.19208523769593253,0.8079147623040659
2021-10-16 10:12:42+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,pinnacle,9.76,1.34,5.46,0.1880398021833658,0.8119601978166342,0.17749211502027565,2021-10-16 10:12:00,1634379162000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:12:42+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betrivers,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 10:12:00,1634379162000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:12:43+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,matchbook,10.0,1.35,5.5,0.18669739874876526,0.8133026012512349,0.17780704642739548,2021-10-16 10:12:00,1634379163000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:12:43+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,sport888,8.5,1.27,5.1,0.19587773415591703,0.8041222658440831,0.17807066741447003,2021-10-16 10:12:00,1634379163000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:12:43+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,gtbets,11.37,1.27,5.47,0.16949905899328432,0.8305009410067156,0.17276596151982454,2021-10-16 10:12:00,1634379163000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:12:43+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,draftkings,9.0,1.31,5.75,0.188926800098491,0.8110731999015091,0.1658869464279433,2021-10-16 10:12:00,1634379163000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:12:44+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betus,9.0,1.36,5.0,0.2017489069331668,0.7982510930668333,0.19113054341036856,2021-10-16 10:12:00,1634379164000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:12:44+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,sugarhouse,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 10:12:00,1634379164000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:12:44+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,barstool,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 10:12:00,1634379164000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:12:44+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,wynnbet,9.0,1.31,5.15,0.19482480947500636,0.8051751905249936,0.1817018948471562,2021-10-16 10:12:00,1634379164000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:12:45+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,twinspires,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 10:12:00,1634379165000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:12:45+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,coral,9.0,1.3,5.0,0.1954113924050633,0.8045886075949368,0.18512658227848103,2021-10-16 10:12:00,1634379165000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:12:45+00:00,11:13:27,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,bovada,8.25,1.33,5.25,0.20351328191945162,0.7964867180805485,0.1790916880891174,2021-10-16 10:12:00,1634379165000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:12:45+00:00,11:14:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,bovada,8.25,1.33,5.25,0.20351328191945162,0.7964867180805485,0.1790916880891174,2021-10-16 10:12:00,1634379165000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:13:29+00:00,11:14:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,onexbet,11.5,1.32,5.7,0.17125569379291594,0.8287443062070843,0.17200353525052692,2021-10-16 10:13:00,1634379209000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:13:29+00:00,11:15:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,sportsbet,9.0,1.3,5.0,0.1954113924050633,0.8045886075949368,0.18512658227848103,2021-10-16 10:13:00,1634379209000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:13:29+00:00,11:14:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,sportsbet,9.0,1.3,5.0,0.1954113924050633,0.8045886075949368,0.18512658227848103,2021-10-16 10:13:00,1634379209000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:13:29+00:00,11:15:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,onexbet,11.5,1.32,5.7,0.17125569379291594,0.8287443062070843,0.17200353525052692,2021-10-16 10:13:00,1634379209000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:13:32+00:00,11:14:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,intertops,8.5,1.28,4.75,0.20092439173279847,0.7990756082672016,0.18976192552542076,2021-10-16 10:13:00,1634379212000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:13:32+00:00,11:15:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,intertops,8.5,1.28,4.75,0.20092439173279847,0.7990756082672016,0.18976192552542076,2021-10-16 10:13:00,1634379212000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:14:13+00:00,11:14:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,unibet,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 10:14:00,1634379253000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:14:13+00:00,11:14:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,tab,8.5,1.3,5.0,0.20024979184013325,0.7997502081598667,0.1840133222314738,2021-10-16 10:14:00,1634379253000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:14:13+00:00,11:15:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,tab,8.5,1.3,5.0,0.20024979184013325,0.7997502081598667,0.1840133222314738,2021-10-16 10:14:00,1634379253000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:14:13+00:00,11:15:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,unibet,9.0,1.3,5.25,0.19270239452679588,0.8072976054732041,0.17787913340935005,2021-10-16 10:14:00,1634379253000000000,0.19221303886867375,0.8077869611313246
2021-10-16 10:14:14+00:00,11:14:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betfair,10.0,1.36,5.7,0.18572595466612213,0.8142740453338779,0.17357565856646928,2021-10-16 10:14:00,1634379254000000000,0.19210362168002368,0.8078963783199747
2021-10-16 10:14:14+00:00,11:15:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,ladbrokes,9.0,1.29,4.75,0.1972721636701798,0.8027278363298203,0.19194048357098575,2021-10-16 10:14:00,1634379254000000000,0.1918868499641044,0.808113150035894
2021-10-16 10:14:14+00:00,11:14:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,ladbrokes,9.0,1.29,4.75,0.1972721636701798,0.8027278363298203,0.19194048357098575,2021-10-16 10:14:00,1634379254000000000,0.1918868499641044,0.808113150035894
2021-10-16 10:14:14+00:00,11:15:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,betfair,10.0,1.36,5.7,0.18572595466612213,0.8142740453338779,0.17357565856646928,2021-10-16 10:14:00,1634379254000000000,0.1918868499641044,0.808113150035894
2021-10-16 10:14:15+00:00,11:15:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,neds,9.0,1.29,4.75,0.1972721636701798,0.8027278363298203,0.19194048357098575,2021-10-16 10:14:00,1634379255000000000,0.1916700782481851,0.8083299217518132
2021-10-16 10:14:15+00:00,11:14:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,pinnacle,9.76,1.34,5.46,0.1880398021833658,0.8119601978166342,0.17749211502027565,2021-10-16 10:14:00,1634379255000000000,0.1916700782481851,0.8083299217518132
2021-10-16 10:14:15+00:00,11:15:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,playup,9.0,1.28,5.1,0.19215612685306813,0.8078438731469318,0.1801463689247514,2021-10-16 10:14:00,1634379255000000000,0.1916700782481851,0.8083299217518132
2021-10-16 10:14:15+00:00,11:15:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,pinnacle,9.76,1.34,5.46,0.1880398021833658,0.8119601978166342,0.17749211502027565,2021-10-16 10:14:00,1634379255000000000,0.1916700782481851,0.8083299217518132
2021-10-16 10:14:15+00:00,11:14:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,playup,9.0,1.28,5.1,0.19215612685306813,0.8078438731469318,0.1801463689247514,2021-10-16 10:14:00,1634379255000000000,0.1916700782481851,0.8083299217518132
2021-10-16 10:14:15+00:00,11:14:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,neds,9.0,1.29,4.75,0.1972721636701798,0.8027278363298203,0.19194048357098575,2021-10-16 10:14:00,1634379255000000000,0.1916700782481851,0.8083299217518132
2021-10-16 10:14:16+00:00,11:15:26,2021-10-16 00:00:00,,Arsenal Tula/Zenit St Petersburg,williamhill,10.0,1.29,4.8,0.18842783044178146,0.8115721695582185,0.19227329636916476,2021-10-16 10:14:00,1634379256000000000,0.1916700782481851,0.8083299217518132
