"Date Updated","Time","Date","URL","MarketName","Bookmaker","moneyline_home","moneyline_away","moneyline_draw"
"2021-10-16T15:16:50Z","16:18:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","mybookieag","1.71","5.2","3.6"
"2021-10-16T15:16:54Z","16:18:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","williamhill","1.62","5.5","3.5"
"2021-10-16T15:16:48Z","16:18:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","pinnacle","1.68","5.73","3.83"
"2021-10-16T15:16:49Z","16:18:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","betrivers","1.66","5.5","3.4"
"2021-10-16T15:16:45Z","16:18:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","ladbrokes","1.6","5.0","3.4"
"2021-10-16T15:16:46Z","16:18:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","neds","1.6","5.0","3.4"
"2021-10-16T15:16:49Z","16:18:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","sport888","1.63","5.4","3.35"
"2021-10-16T15:16:51Z","16:18:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","coral","1.61","5.25","3.5"
"2021-10-16T15:16:45Z","16:18:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","unibet","1.66","5.5","3.4"
"2021-10-16T15:16:50Z","16:18:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","sugarhouse","1.66","5.5","3.4"
"2021-10-16T15:16:51Z","16:18:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","twinspires","1.66","5.5","3.4"
"2021-10-16T15:16:51Z","16:18:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","barstool","1.66","5.5","3.4"
"2021-10-16T15:16:49Z","16:18:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","intertops","1.62","5.0","3.5"
"2021-10-16T15:16:50Z","16:18:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","bovada","1.65","5.25","3.7"
"2021-10-16T15:16:44Z","16:18:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","tab","1.62","5.0","3.6"
"2021-10-16T15:16:47Z","16:18:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","playup","1.6","5.6","3.5"
"2021-10-16T15:16:48Z","16:18:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","gtbets","1.71","4.93","3.67"
"2021-10-16T15:16:45Z","16:18:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","betfair","1.72","6.0","3.9"
"2021-10-16T15:16:50Z","16:18:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","betus","1.74","5.25","3.55"
"2021-10-16T15:16:50Z","16:19:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","bovada","1.07","101.0","7.5"
"2021-10-16T15:14:24Z","16:19:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","betclic","1.12","75.0","6.25"
"2021-10-16T15:16:47Z","16:19:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","paddypower","1.07","101.0","7.5"
"2021-10-16T15:16:49Z","16:19:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","draftkings","1.07","51.0","9.5"
"2021-10-16T15:16:50Z","16:19:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","mybookieag","2.21","3.11","3.26"
"2021-10-16T15:16:48Z","16:19:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","pinnacle","1.14","51.55","7.12"
"2021-10-16T15:16:51Z","16:19:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","coral","1.08","126.0","9.0"
"2021-10-16T15:16:45Z","16:19:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","unibet","1.05","131.0","10.0"
"2021-10-16T15:16:50Z","16:19:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","sugarhouse","1.05","131.0","10.0"
"2021-10-16T15:16:51Z","16:19:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","twinspires","1.05","131.0","10.0"
"2021-10-16T15:16:51Z","16:19:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","barstool","1.05","131.0","10.0"
"2021-10-16T15:16:44Z","16:19:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","tab","1.08","51.0","7.5"
"2021-10-16T15:16:45Z","16:19:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","betfair","1.15","36.0","7.4"
"2021-10-16T15:16:45Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","sportsbet","2.55","2.75","3.2"
"2021-10-16T15:14:22Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","onexbet","2.75","2.86","3.32"
"2021-10-16T15:14:24Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","betclic","2.6","2.74","3.13"
"2021-10-16T15:16:47Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","paddypower","2.5","2.62","3.1"
"2021-10-16T15:16:47Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","marathonbet","2.78","2.89","3.36"
"2021-10-16T15:16:51Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","wynnbet","2.55","2.8","3.15"
"2021-10-16T15:16:50Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","mybookieag","2.5","2.9","3.2"
"2021-10-16T15:16:49Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","draftkings","2.6","2.8","3.2"
"2021-10-16T15:16:54Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","williamhill","2.6","2.62","3.1"
"2021-10-16T15:16:48Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","pinnacle","2.69","2.84","3.28"
"2021-10-16T15:16:49Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","betrivers","2.38","2.88","3.25"
"2021-10-16T15:16:49Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","sport888","2.33","2.8","3.2"
"2021-10-16T15:16:45Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","unibet","2.38","2.88","3.25"
"2021-10-16T15:16:50Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","sugarhouse","2.38","2.88","3.25"
"2021-10-16T15:16:51Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","twinspires","2.38","2.88","3.25"
"2021-10-16T15:16:51Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","barstool","2.38","2.88","3.25"
"2021-10-16T15:16:49Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","intertops","2.55","2.65","3.05"
"2021-10-16T15:16:50Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","bovada","2.6","2.75","3.15"
"2021-10-16T15:16:44Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","tab","2.5","2.7","3.1"
"2021-10-16T15:16:48Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","gtbets","2.53","2.86","3.18"
"2021-10-16T15:16:51Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","coral","2.5","2.7","3.1"
"2021-10-16T15:16:45Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","ladbrokes","2.45","2.65","3.0"
"2021-10-16T15:16:46Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","neds","2.45","2.65","3.0"
"2021-10-16T15:16:45Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","betfair","2.72","2.92","3.4"
"2021-10-16T15:16:50Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","betus","2.6","2.9","3.2"
"2021-10-16T15:16:50Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","skybet","2.5","2.62","3.1"
"2021-10-16T15:16:48Z","16:19:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","matchbook","2.7","2.84","3.35"
"2021-10-16T15:16:45Z","16:19:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","sportsbet","1.61","5.5","3.5"
"2021-10-16T15:14:22Z","16:19:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","onexbet","1.73","5.5","3.92"
"2021-10-16T15:14:24Z","16:19:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","betclic","1.64","5.35","3.65"
"2021-10-16T15:16:47Z","16:19:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","paddypower","1.6","5.0","3.4"
"2021-10-16T15:16:50Z","16:19:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","mybookieag","1.71","5.2","3.6"
"2021-10-16T15:16:54Z","16:19:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","williamhill","1.62","5.5","3.5"
"2021-10-16T15:16:48Z","16:19:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","pinnacle","1.68","5.73","3.83"
"2021-10-16T15:16:49Z","16:19:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","betrivers","1.66","5.5","3.4"
"2021-10-16T15:16:45Z","16:19:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","ladbrokes","1.6","5.0","3.4"
"2021-10-16T15:16:46Z","16:19:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","neds","1.6","5.0","3.4"
"2021-10-16T15:16:49Z","16:19:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","sport888","1.63","5.4","3.35"
"2021-10-16T15:16:51Z","16:19:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","coral","1.61","5.25","3.5"
"2021-10-16T15:16:45Z","16:19:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","unibet","1.66","5.5","3.4"
"2021-10-16T15:16:50Z","16:19:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","sugarhouse","1.66","5.5","3.4"
"2021-10-16T15:16:51Z","16:19:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","twinspires","1.66","5.5","3.4"
"2021-10-16T15:16:51Z","16:19:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","barstool","1.66","5.5","3.4"
"2021-10-16T15:16:49Z","16:19:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","intertops","1.62","5.0","3.5"
"2021-10-16T15:16:50Z","16:19:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","bovada","1.65","5.25","3.7"
"2021-10-16T15:16:44Z","16:19:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","tab","1.62","5.0","3.6"
"2021-10-16T15:16:47Z","16:19:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","playup","1.6","5.6","3.5"
"2021-10-16T15:16:48Z","16:19:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","gtbets","1.71","4.93","3.67"
"2021-10-16T15:16:45Z","16:19:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","betfair","1.72","6.0","3.9"
"2021-10-16T15:16:50Z","16:19:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","betus","1.74","5.25","3.55"
"2021-10-16T15:19:49Z","16:20:26 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","bovada","1.02","301.0","11.0"
"2021-10-16T15:19:50Z","16:20:26 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","betclic","1.03","100.0","11.5"
"2021-10-16T15:19:46Z","16:20:26 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","paddypower","1.04","501.0","11.0"
"2021-10-16T15:19:47Z","16:20:26 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","draftkings","1.02","56.0","17.0"
"2021-10-16T15:19:48Z","16:20:26 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","mybookieag","2.21","3.11","3.26"
"2021-10-16T15:16:48Z","16:20:26 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","pinnacle","1.14","51.55","7.12"
"2021-10-16T15:16:51Z","16:20:26 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","coral","1.08","126.0","9.0"
"2021-10-16T15:19:43Z","16:20:26 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","unibet","1.02","131.0","17.0"
"2021-10-16T15:16:50Z","16:20:26 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","sugarhouse","1.05","131.0","10.0"
"2021-10-16T15:16:51Z","16:20:26 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","twinspires","1.05","131.0","10.0"
"2021-10-16T15:16:51Z","16:20:26 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","barstool","1.05","131.0","10.0"
"2021-10-16T15:16:44Z","16:20:26 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","tab","1.08","51.0","7.5"
"2021-10-16T15:16:45Z","16:20:26 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","betfair","1.15","36.0","7.4"
"2021-10-16T15:19:44Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","sportsbet","2.55","2.75","3.2"
"2021-10-16T15:19:45Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","onexbet","2.75","2.86","3.32"
"2021-10-16T15:19:50Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","betclic","2.6","2.74","3.13"
"2021-10-16T15:19:46Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","paddypower","2.5","2.62","3.1"
"2021-10-16T15:19:45Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","marathonbet","2.78","2.89","3.36"
"2021-10-16T15:16:51Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","wynnbet","2.55","2.8","3.15"
"2021-10-16T15:19:48Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","mybookieag","2.5","2.9","3.2"
"2021-10-16T15:19:47Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","draftkings","2.6","2.8","3.2"
"2021-10-16T15:19:49Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","williamhill","2.6","2.62","3.1"
"2021-10-16T15:19:46Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","pinnacle","2.69","2.84","3.28"
"2021-10-16T15:19:46Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","betrivers","2.38","2.88","3.25"
"2021-10-16T15:19:49Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","sport888","2.33","2.8","3.2"
"2021-10-16T15:19:43Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","unibet","2.38","2.88","3.25"
"2021-10-16T15:16:50Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","sugarhouse","2.38","2.88","3.25"
"2021-10-16T15:16:51Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","twinspires","2.38","2.88","3.25"
"2021-10-16T15:16:51Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","barstool","2.38","2.88","3.25"
"2021-10-16T15:19:51Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","intertops","2.5","2.7","3.0"
"2021-10-16T15:19:49Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","bovada","2.6","2.75","3.15"
"2021-10-16T15:19:42Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","tab","2.5","2.7","3.1"
"2021-10-16T15:19:49Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","gtbets","2.53","2.86","3.18"
"2021-10-16T15:19:49Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","coral","2.5","2.7","3.1"
"2021-10-16T15:19:45Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","ladbrokes","2.45","2.65","3.0"
"2021-10-16T15:19:45Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","neds","2.45","2.65","3.0"
"2021-10-16T15:19:43Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","betfair","2.72","2.92","3.4"
"2021-10-16T15:19:49Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","betus","2.6","2.9","3.2"
"2021-10-16T15:19:46Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","skybet","2.5","2.62","3.1"
"2021-10-16T15:19:46Z","16:20:26 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","matchbook","2.68","2.9","3.3"
"2021-10-16T15:19:44Z","16:20:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","sportsbet","1.61","5.5","3.5"
"2021-10-16T15:19:45Z","16:20:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","onexbet","1.73","5.5","3.92"
"2021-10-16T15:19:50Z","16:20:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","betclic","1.64","5.35","3.65"
"2021-10-16T15:19:46Z","16:20:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","paddypower","1.6","5.0","3.4"
"2021-10-16T15:19:48Z","16:20:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","mybookieag","1.71","5.2","3.6"
"2021-10-16T15:19:49Z","16:20:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","williamhill","1.62","5.5","3.5"
"2021-10-16T15:19:46Z","16:20:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","pinnacle","1.68","5.73","3.83"
"2021-10-16T15:19:46Z","16:20:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","betrivers","1.66","5.5","3.4"
"2021-10-16T15:19:45Z","16:20:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","ladbrokes","1.6","5.0","3.4"
"2021-10-16T15:19:45Z","16:20:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","neds","1.6","5.0","3.4"
"2021-10-16T15:19:49Z","16:20:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","sport888","1.63","5.4","3.35"
"2021-10-16T15:19:49Z","16:20:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","coral","1.61","5.25","3.5"
"2021-10-16T15:19:43Z","16:20:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","unibet","1.66","5.5","3.4"
"2021-10-16T15:16:50Z","16:20:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","sugarhouse","1.66","5.5","3.4"
"2021-10-16T15:16:51Z","16:20:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","twinspires","1.66","5.5","3.4"
"2021-10-16T15:16:51Z","16:20:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","barstool","1.66","5.5","3.4"
"2021-10-16T15:19:51Z","16:20:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","intertops","1.62","5.0","3.5"
"2021-10-16T15:19:49Z","16:20:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","bovada","1.65","5.25","3.7"
"2021-10-16T15:19:42Z","16:20:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","tab","1.62","5.0","3.6"
"2021-10-16T15:19:46Z","16:20:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","playup","1.6","5.6","3.5"
"2021-10-16T15:19:49Z","16:20:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","gtbets","1.71","4.93","3.67"
"2021-10-16T15:19:43Z","16:20:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","betfair","1.72","6.0","3.9"
"2021-10-16T15:19:49Z","16:20:26 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","betus","1.74","5.25","3.55"
"2021-10-16T15:19:49Z","16:21:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","bovada","1.02","301.0","11.0"
"2021-10-16T15:19:50Z","16:21:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","betclic","1.03","100.0","11.5"
"2021-10-16T15:19:46Z","16:21:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","paddypower","1.04","501.0","11.0"
"2021-10-16T15:19:47Z","16:21:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","draftkings","1.02","56.0","17.0"
"2021-10-16T15:19:48Z","16:21:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","mybookieag","2.21","3.11","3.26"
"2021-10-16T15:16:48Z","16:21:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","pinnacle","1.14","51.55","7.12"
"2021-10-16T15:16:51Z","16:21:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","coral","1.08","126.0","9.0"
"2021-10-16T15:19:43Z","16:21:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","unibet","1.02","131.0","17.0"
"2021-10-16T15:16:50Z","16:21:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","sugarhouse","1.05","131.0","10.0"
"2021-10-16T15:16:51Z","16:21:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","twinspires","1.05","131.0","10.0"
"2021-10-16T15:16:51Z","16:21:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","barstool","1.05","131.0","10.0"
"2021-10-16T15:16:44Z","16:21:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","tab","1.08","51.0","7.5"
"2021-10-16T15:16:45Z","16:21:27 Moscow Time","2021-10-16","","Rubin Kazan/Lokomotiv Moscow","betfair","1.15","36.0","7.4"
"2021-10-16T15:19:44Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","sportsbet","2.55","2.75","3.2"
"2021-10-16T15:19:45Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","onexbet","2.75","2.86","3.32"
"2021-10-16T15:19:50Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","betclic","2.6","2.74","3.13"
"2021-10-16T15:19:46Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","paddypower","2.5","2.62","3.1"
"2021-10-16T15:19:45Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","marathonbet","2.78","2.89","3.36"
"2021-10-16T15:16:51Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","wynnbet","2.55","2.8","3.15"
"2021-10-16T15:19:48Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","mybookieag","2.5","2.9","3.2"
"2021-10-16T15:19:47Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","draftkings","2.6","2.8","3.2"
"2021-10-16T15:19:49Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","williamhill","2.6","2.62","3.1"
"2021-10-16T15:19:46Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","pinnacle","2.69","2.84","3.28"
"2021-10-16T15:19:46Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","betrivers","2.38","2.88","3.25"
"2021-10-16T15:19:49Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","sport888","2.33","2.8","3.2"
"2021-10-16T15:19:43Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","unibet","2.38","2.88","3.25"
"2021-10-16T15:16:50Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","sugarhouse","2.38","2.88","3.25"
"2021-10-16T15:16:51Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","twinspires","2.38","2.88","3.25"
"2021-10-16T15:16:51Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","barstool","2.38","2.88","3.25"
"2021-10-16T15:19:51Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","intertops","2.5","2.7","3.0"
"2021-10-16T15:19:49Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","bovada","2.6","2.75","3.15"
"2021-10-16T15:19:42Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","tab","2.5","2.7","3.1"
"2021-10-16T15:19:49Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","gtbets","2.53","2.86","3.18"
"2021-10-16T15:19:49Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","coral","2.5","2.7","3.1"
"2021-10-16T15:19:45Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","ladbrokes","2.45","2.65","3.0"
"2021-10-16T15:19:45Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","neds","2.45","2.65","3.0"
"2021-10-16T15:19:43Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","betfair","2.72","2.92","3.4"
"2021-10-16T15:19:49Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","betus","2.6","2.9","3.2"
"2021-10-16T15:19:46Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","skybet","2.5","2.62","3.1"
"2021-10-16T15:19:46Z","16:21:27 Moscow Time","2021-10-16","","Spartak Moscow/Dinamo Moscow","matchbook","2.68","2.9","3.3"
"2021-10-16T15:19:44Z","16:21:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","sportsbet","1.61","5.5","3.5"
"2021-10-16T15:19:45Z","16:21:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","onexbet","1.73","5.5","3.92"
"2021-10-16T15:19:50Z","16:21:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","betclic","1.64","5.35","3.65"
"2021-10-16T15:19:46Z","16:21:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","paddypower","1.6","5.0","3.4"
"2021-10-16T15:19:48Z","16:21:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","mybookieag","1.71","5.2","3.6"
"2021-10-16T15:19:49Z","16:21:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","williamhill","1.62","5.5","3.5"
"2021-10-16T15:19:46Z","16:21:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","pinnacle","1.68","5.73","3.83"
"2021-10-16T15:19:46Z","16:21:27 Moscow Time","2021-10-16","","FK Sochi/FK Rostov","betrivers","1.66","5.5","3.4"
